instance_id,segment_id,date,interval,uptime,heavy,car,bike,pedestrian,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85
-1,9000004028,2022-10-01T10:00:00.000Z,hourly,0.6294444444,19.0644307149,389.2321270962,169.9911738747,12.7096204766,0.0,19.0644307149,179.5233892321,209.7087378641,58.7819947043,111.2091791703,3.1774051192,9.5322153575,1,"[55.5102040816, 19.1836734694, 13.4693877551, 4.8979591837, 3.6734693878, 1.6326530612, 0.0, 1.6326530612]","[37.1428571429, 18.3673469388, 8.9795918367, 10.2040816327, 9.387755102, 4.0816326531, 4.0816326531, 0.8163265306, 2.8571428571, 0.8163265306, 1.2244897959, 0.4081632653, 0.0, 0.0, 0.4081632653, 0.4081632653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8163265306]",Europe/Brussels,23.5
-1,9000004028,2022-10-01T11:00:00.000Z,hourly,0.6436111111,9.3223996547,340.2675873975,200.4315925766,12.4298662063,0.0,9.3223996547,180.2330599914,160.0345274061,51.273198101,149.1583944756,0.0,12.4298662063,1,"[28.7671232877, 34.2465753425, 29.2237442922, 3.196347032, 0.4566210046, 0.9132420091, 0.4566210046, 2.7397260274]","[21.9178082192, 6.8493150685, 11.4155251142, 22.8310502283, 19.6347031963, 9.5890410959, 0.9132420091, 2.2831050228, 0.4566210046, 0.0, 0.9132420091, 0.0, 0.4566210046, 0.0, 0.4566210046, 0.4566210046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9132420091, 0.4566210046, 0.4566210046]",Europe/Brussels,23.5
-1,9000004028,2022-10-01T12:00:00.000Z,hourly,0.6213888889,3.2185963344,394.2780509611,186.6785873938,22.5301743406,0.0,3.2185963344,194.7250782298,199.5529727313,64.3719266875,122.3066607063,4.8278945016,17.7022798391,1,"[33.0612244898, 25.7142857143, 26.1224489796, 8.1632653061, 2.0408163265, 2.0408163265, 1.2244897959, 1.6326530612]","[23.6734693878, 9.387755102, 13.0612244898, 12.6530612245, 14.693877551, 11.4285714286, 5.306122449, 2.8571428571, 1.6326530612, 0.4081632653, 1.2244897959, 0.8163265306, 0.8163265306, 0.4081632653, 0.4081632653, 0.0, 0.0, 0.0, 0.0, 0.4081632653, 0.0, 0.4081632653, 0.0, 0.0, 0.4081632653]",Europe/Brussels,27.5
-1,9000004028,2022-10-01T13:00:00.000Z,hourly,0.6575,13.6882129278,310.2661596958,167.3003802281,18.2509505703,0.0,13.6882129278,142.9657794677,167.3003802281,44.1064638783,123.1939163498,6.0836501901,12.1673003802,1,"[59.3137254902, 19.6078431373, 12.2549019608, 2.9411764706, 1.9607843137, 1.9607843137, 0.0, 1.9607843137]","[45.0980392157, 14.2156862745, 10.7843137255, 8.8235294118, 9.3137254902, 2.9411764706, 1.9607843137, 0.9803921569, 1.4705882353, 0.4901960784, 0.4901960784, 1.4705882353, 0.0, 0.0, 0.0, 0.0, 0.9803921569, 0.0, 0.0, 0.0, 0.4901960784, 0.4901960784, 0.0, 0.0, 0.0]",Europe/Brussels,21.0
-1,9000004028,2022-10-01T14:00:00.000Z,hourly,0.6427777778,23.3362143475,490.0605012965,252.0311149525,45.1166810717,0.0,23.3362143475,225.5834053587,264.4770959378,76.231633535,175.7994814175,20.2247191011,24.8919619706,1,"[35.873015873, 27.9365079365, 24.126984127, 4.7619047619, 2.5396825397, 0.6349206349, 1.5873015873, 2.5396825397]","[26.0317460317, 9.8412698413, 13.0158730159, 14.9206349206, 15.873015873, 8.253968254, 3.1746031746, 1.5873015873, 0.9523809524, 1.5873015873, 0.3174603175, 0.3174603175, 0.6349206349, 0.9523809524, 0.3174603175, 0.3174603175, 0.0, 0.3174603175, 0.0, 0.3174603175, 0.6349206349, 0.3174603175, 0.0, 0.3174603175, 0.0]",Europe/Brussels,25.5
-1,9000004028,2022-10-01T15:00:00.000Z,hourly,0.77,45.4545454545,393.5064935065,233.7662337662,38.961038961,0.0,45.4545454545,222.0779220779,171.4285714286,87.012987013,146.7532467532,20.7792207792,18.1818181818,1,"[47.8547854785, 21.4521452145, 21.4521452145, 3.6303630363, 0.6600660066, 0.9900990099, 1.9801980198, 1.9801980198]","[41.2541254125, 6.600660066, 9.2409240924, 12.2112211221, 11.8811881188, 9.5709570957, 3.300330033, 0.3300330033, 0.6600660066, 0.0, 0.3300330033, 0.6600660066, 1.6501650165, 0.3300330033, 0.6600660066, 0.6600660066, 0.3300330033, 0.0, 0.3300330033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,24.5
-1,9000004028,2022-10-01T16:00:00.000Z,hourly,0.77,45.4545454545,515.5844155844,223.3766233766,48.0519480519,0.0,45.4545454545,311.6883116883,203.8961038961,100.0,123.3766233766,27.2727272727,20.7792207792,1,"[37.7833753149, 27.7078085642, 25.9445843829, 3.7783375315, 1.7632241814, 1.0075566751, 0.7556675063, 1.2594458438]","[28.4634760705, 9.3198992443, 13.0982367758, 14.6095717884, 16.8765743073, 9.0680100756, 2.7707808564, 1.0075566751, 1.0075566751, 0.7556675063, 0.5037783375, 0.5037783375, 0.5037783375, 0.2518891688, 0.2518891688, 0.0, 0.0, 0.5037783375, 0.0, 0.0, 0.2518891688, 0.0, 0.0, 0.0, 0.2518891688]",Europe/Brussels,24.0
-1,9000004028,2022-10-01T17:00:00.000Z,hourly,0.42,42.8571428571,285.7142857143,145.2380952381,19.0476190476,0.0,42.8571428571,102.380952381,183.3333333333,50.0,95.2380952381,11.9047619048,7.1428571429,1,"[77.5, 6.6666666667, 5.8333333333, 2.5, 3.3333333333, 0.0, 0.8333333333, 3.3333333333]","[64.1666666667, 13.3333333333, 2.5, 4.1666666667, 1.6666666667, 4.1666666667, 0.8333333333, 1.6666666667, 1.6666666667, 1.6666666667, 0.0, 0.0, 0.8333333333, 0.0, 0.0, 0.0, 0.8333333333, 0.0, 0.8333333333, 0.0, 0.0, 1.6666666667, 0.0, 0.0, 0.0]",Europe/Brussels,20.0
-1,9000004028,2022-10-01T18:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-01T19:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-01T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-01T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-01T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-01T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T03:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T04:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T05:00:00.000Z,hourly,0.1286111111,7.7753779698,233.2613390929,15.5507559395,7.7753779698,0.0,7.7753779698,108.8552915767,124.4060475162,0.0,15.5507559395,0.0,7.7753779698,1,"[16.6666666667, 10.0, 30.0, 36.6666666667, 0.0, 0.0, 0.0, 6.6666666667]","[10.0, 6.6666666667, 6.6666666667, 3.3333333333, 10.0, 20.0, 23.3333333333, 13.3333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3333333333, 3.3333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,34.5
-1,9000004028,2022-10-02T06:00:00.000Z,hourly,0.7983333333,10.0208768267,159.0814196242,22.5469728601,5.0104384134,0.0,10.0208768267,93.9457202505,65.1356993737,8.7682672234,13.7787056367,3.75782881,1.2526096033,1,"[12.5984251969, 17.3228346457, 47.2440944882, 19.6850393701, 1.5748031496, 0.7874015748, 0.7874015748, 0.0]","[10.2362204724, 2.3622047244, 7.0866141732, 10.2362204724, 25.1968503937, 22.0472440945, 11.811023622, 7.874015748, 1.5748031496, 0.0, 0.7874015748, 0.0, 0.7874015748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,31.0
-1,9000004028,2022-10-02T07:00:00.000Z,hourly,0.7780555556,7.7115315959,218.493395216,38.5576579793,6.4262763299,0.0,7.7115315959,116.9582292039,101.5351660121,16.7083184577,21.8493395216,2.570510532,3.8557657979,1,"[12.3529411765, 17.6470588235, 55.2941176471, 10.5882352941, 2.3529411765, 0.5882352941, 0.0, 1.1764705882]","[9.4117647059, 2.9411764706, 8.2352941176, 9.4117647059, 28.2352941176, 27.0588235294, 9.4117647059, 1.1764705882, 1.7647058824, 0.5882352941, 0.5882352941, 0.0, 0.0, 0.0, 0.0, 0.5882352941, 0.0, 0.0, 0.5882352941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,27.5
-1,9000004028,2022-10-02T08:00:00.000Z,hourly,0.785,7.6433121019,318.4713375796,101.9108280255,21.6560509554,0.0,7.6433121019,168.152866242,150.3184713376,25.4777070064,76.4331210191,5.0955414013,16.5605095541,1,"[18.8, 20.8, 44.8, 10.0, 2.0, 0.4, 0.8, 2.4]","[13.6, 5.2, 6.8, 14.0, 24.0, 20.8, 7.2, 2.8, 1.2, 0.8, 0.4, 0.0, 0.4, 0.4, 0.4, 0.0, 0.8, 0.4, 0.4, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,28.0
-1,9000004028,2022-10-02T09:00:00.000Z,hourly,0.7822222222,14.0625,444.8863636364,167.4715909091,34.5170454545,0.0,14.0625,176.4204545455,268.4659090909,42.1875,125.2840909091,16.6193181818,17.8977272727,1,"[19.2528735632, 25.2873563218, 41.091954023, 7.183908046, 1.724137931, 2.0114942529, 1.4367816092, 2.0114942529]","[10.9195402299, 8.3333333333, 11.2068965517, 14.0804597701, 24.7126436782, 16.3793103448, 5.4597701149, 1.724137931, 0.5747126437, 1.1494252874, 1.1494252874, 0.8620689655, 0.5747126437, 0.8620689655, 0.2873563218, 0.8620689655, 0.0, 0.5747126437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2873563218]",Europe/Brussels,27.5
-1,9000004028,2022-10-02T10:00:00.000Z,hourly,0.7697222222,29.880909419,506.676290148,163.695416817,40.2742692169,0.0,29.880909419,226.0555756045,280.6207145435,44.1717791411,119.5236376759,10.3933597979,29.880909419,1,"[29.4871794872, 25.641025641, 36.6666666667, 4.358974359, 1.0256410256, 0.5128205128, 1.5384615385, 0.7692307692]","[18.4615384615, 11.0256410256, 13.5897435897, 12.0512820513, 23.5897435897, 13.0769230769, 3.3333333333, 1.0256410256, 0.2564102564, 0.7692307692, 0.5128205128, 0.0, 0.7692307692, 0.7692307692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5128205128, 0.0, 0.0, 0.0, 0.2564102564]",Europe/Brussels,25.0
-1,9000004028,2022-10-02T11:00:00.000Z,hourly,0.7802777778,34.6030615878,461.3741545034,149.9466002136,32.0398718405,0.0,34.6030615878,235.8134567462,225.5606977572,57.6717693129,92.2748309007,19.2239231043,12.8159487362,1,"[32.5, 21.3888888889, 35.5555555556, 6.9444444444, 0.5555555556, 1.6666666667, 0.2777777778, 1.1111111111]","[22.2222222222, 10.2777777778, 9.1666666667, 12.2222222222, 20.0, 15.5555555556, 4.7222222222, 2.2222222222, 0.5555555556, 0.0, 0.5555555556, 1.1111111111, 0.0, 0.2777777778, 0.5555555556, 0.0, 0.2777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2777777778]",Europe/Brussels,26.0
-1,9000004028,2022-10-02T12:00:00.000Z,hourly,0.7663888889,28.7060529177,589.7789054005,212.6857557086,35.2301558536,0.0,28.7060529177,306.6328379848,283.1460674157,48.2783617253,164.4073939833,11.7433852845,23.486770569,1,"[30.0884955752, 28.5398230088, 31.8584070796, 5.0884955752, 1.7699115044, 0.8849557522, 0.6637168142, 1.1061946903]","[19.0265486726, 11.0619469027, 9.5132743363, 19.0265486726, 20.5752212389, 11.2831858407, 3.982300885, 1.1061946903, 0.6637168142, 1.1061946903, 0.2212389381, 0.6637168142, 0.6637168142, 0.0, 0.0, 0.2212389381, 0.6637168142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2212389381, 0.0, 0.0]",Europe/Brussels,25.0
-1,9000004028,2022-10-02T13:00:00.000Z,hourly,0.7741666667,9.0419806243,541.2271259419,219.5909580194,29.7093649085,0.0,9.0419806243,294.5102260495,246.7168998924,81.3778256189,138.2131324004,6.4585575888,23.2508073197,1,"[21.4797136038, 23.6276849642, 37.7088305489, 10.5011933174, 2.3866348449, 1.9093078759, 0.7159904535, 1.6706443914]","[14.7971360382, 6.6825775656, 10.2625298329, 13.3651551313, 20.2863961814, 17.4224343675, 8.353221957, 2.1479713604, 0.9546539379, 1.4319809069, 1.4319809069, 0.477326969, 0.2386634845, 0.477326969, 0.9546539379, 0.0, 0.2386634845, 0.0, 0.0, 0.0, 0.2386634845, 0.0, 0.2386634845, 0.0, 0.0]",Europe/Brussels,29.0
-1,9000004028,2022-10-02T14:00:00.000Z,hourly,0.7741666667,9.0419806243,594.1872981701,223.4660925727,50.3767491927,0.0,9.0419806243,364.2626480086,229.9246501615,89.1280947255,134.3379978471,31.0010764263,19.3756727664,1,"[24.7826086957, 23.0434782609, 33.4782608696, 11.5217391304, 2.3913043478, 1.7391304348, 1.0869565217, 1.9565217391]","[16.7391304348, 8.0434782609, 9.7826086957, 13.2608695652, 19.1304347826, 14.347826087, 7.8260869565, 3.6956521739, 1.7391304348, 0.652173913, 1.0869565217, 0.652173913, 0.652173913, 0.4347826087, 0.4347826087, 0.652173913, 0.0, 0.2173913043, 0.2173913043, 0.0, 0.2173913043, 0.0, 0.0, 0.0, 0.2173913043]",Europe/Brussels,30.0
-1,9000004028,2022-10-02T15:00:00.000Z,hourly,0.6291666667,12.7152317881,618.2781456954,190.7284768212,46.0927152318,0.0,12.7152317881,330.5960264901,287.6821192053,76.2913907285,114.4370860927,27.0198675497,19.0728476821,1,"[29.8200514139, 24.1645244216, 33.1619537275, 6.1696658098, 1.5424164524, 2.0565552699, 0.7712082262, 2.3136246787]","[19.2802056555, 10.5398457584, 8.4832904884, 15.6812339332, 19.2802056555, 13.881748072, 4.6272493573, 1.5424164524, 1.5424164524, 0.0, 0.7712082262, 1.2853470437, 0.2570694087, 0.5141388175, 0.5141388175, 1.028277635, 0.0, 0.0, 0.2570694087, 0.0, 0.0, 0.2570694087, 0.2570694087, 0.0, 0.0]",Europe/Brussels,26.5
-1,9000004028,2022-10-02T16:00:00.000Z,hourly,0.7641666667,27.4809160305,543.0752453653,215.9214830971,49.7273718648,0.0,27.4809160305,312.7589967285,230.3162486369,99.4547437296,116.4667393675,18.320610687,31.4067611778,1,"[29.156626506, 23.3734939759, 36.8674698795, 7.4698795181, 1.2048192771, 0.0, 0.9638554217, 0.9638554217]","[18.7951807229, 10.3614457831, 10.6024096386, 12.7710843373, 21.4457831325, 15.421686747, 4.8192771084, 2.6506024096, 0.7228915663, 0.4819277108, 0.0, 0.0, 0.4819277108, 0.4819277108, 0.4819277108, 0.0, 0.0, 0.0, 0.2409638554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2409638554]",Europe/Brussels,26.0
-1,9000004028,2022-10-02T17:00:00.000Z,hourly,0.3422222222,17.5324675325,590.2597402597,181.1688311688,29.2207792208,0.0,17.5324675325,385.7142857143,204.5454545455,102.2727272727,78.8961038961,17.5324675325,11.6883116883,1,"[25.2475247525, 21.2871287129, 40.5940594059, 7.9207920792, 0.9900990099, 2.4752475248, 0.9900990099, 0.495049505]","[12.8712871287, 12.3762376238, 5.4455445545, 15.8415841584, 28.2178217822, 12.3762376238, 4.9504950495, 2.9702970297, 0.9900990099, 0.0, 1.9801980198, 0.495049505, 0.495049505, 0.495049505, 0.0, 0.0, 0.495049505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,26.5
-1,9000004028,2022-10-02T18:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T19:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-02T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-03T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-03T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-03T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-03T03:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-03T04:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-10-03T05:00:00.000Z,hourly,0.2947222222,40.7163053723,522.5259189444,363.0537229029,67.8605089538,0.0,40.7163053723,312.1583411876,210.3675777568,135.7210179076,227.3327049953,33.9302544769,33.9302544769,1,"[17.5324675325, 31.8181818182, 31.8181818182, 8.4415584416, 3.2467532468, 3.8961038961, 1.2987012987, 1.9480519481]","[12.987012987, 4.5454545455, 11.6883116883, 20.1298701299, 18.1818181818, 13.6363636364, 5.8441558442, 2.5974025974, 1.9480519481, 1.2987012987, 2.5974025974, 1.2987012987, 0.6493506494, 0.6493506494, 0.0, 0.6493506494, 0.0, 1.2987012987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,31.0
